Source_Node_Index,Target_Node_Index,Source_MemberID,Target_MemberID
66,55,13187109,36629563
4625,2421,64989379,64989379
2388,1876,46218810,46218810
2992,2808,65080402,65080402
1258,1157,20845080,53368910
4454,4000,86412233,86412233
3083,2926,64186512,87898869
1293,1380,34752960,43861744
2203,1830,15612828,93806090
2098,2302,7957687,22830250
1439,1434,74401722,14432961
1991,1947,1978009,68398857
4206,3376,92788302,18057896
1040,2139,37748325,37748325
1998,1842,57839856,54945133
2517,4622,52118435,52118435
4955,4403,78569140,80016307
4423,4579,11610350,90439327
2735,1812,60455744,27688365
4459,4761,4423285,95489884
3939,4200,86697510,86697510
3118,2287,99751804,64493725
3565,3501,84557253,67379783
2486,2010,91508850,91508850
3155,1351,55580846,55580846
1197,2207,36911778,26694615
488,1747,7762808,4103875
4270,1038,5568334,54296406
4390,3318,3223892,3223892
233,474,23128304,77105393
1474,4178,76109820,76109820
631,520,31729823,27936689
1102,4535,97680709,97680709
3721,2967,67431123,67431123
4495,4539,39187280,84356842
3047,1939,6241926,99963745
1111,3079,10083633,10083633
1109,4201,92864372,92864372
3547,2521,7272289,7272289
2036,2834,34609729,63884538
909,1632,20066342,20066342
2139,1040,37748325,37748325
1531,2847,43464992,43464992
1046,1866,41318743,14044657
4991,4110,46593980,46593980
626,526,16057679,38300250
158,946,84617330,84617330
1627,1094,56423585,56423585
557,426,56495931,83300756
2503,2485,84926098,4239689
2771,3468,72766337,76639366
3283,2862,70150163,38896305
1311,3783,43253326,43253326
408,74,54918306,13375133
3059,3117,84926098,91295081
3366,4028,59943459,28978983
3495,4438,43222750,43222750
1261,3144,90039108,90039108
4900,2615,60796679,60796679
2852,2760,49077157,3071212
4268,3607,83677399,9631831
4866,4199,87333222,87333222
4085,187,7860226,7860226
991,2236,26477481,26477481
1383,1528,8627985,62640653
2454,2606,95183713,95183713
1908,3830,36752847,36752847
4559,4658,65003757,27688365
2136,3199,46997540,46997540
3942,4201,28246248,92864372
2237,3022,16644303,16644303
31,329,20268529,91024552
1106,883,50578938,64788845
2911,2185,10826302,52436424
3611,3808,29076434,29076434
1708,2385,53228892,53228892
4065,1009,26579534,39589477
4302,2413,83519757,83519757
2669,1605,62337422,62337422
1127,2339,20138803,20138803
955,835,86020313,63328670
4831,4191,22087957,13030060
254,2185,52436424,52436424
3762,4391,20502569,20502569
4371,3681,13261248,33339877
89,162,42327165,22317580
3084,3015,1970790,1970790
2245,2445,46804787,46804787
557,910,56495931,56495931
1909,2496,97907592,3567800
1646,1628,80557515,77047957
610,773,85478632,30293130
51,55,93289159,36629563
1730,1999,96586604,38690364
4510,3732,55487346,55487346
102,3484,62265367,62265367
4711,3493,55229661,55229661
4184,3976,4423285,4423285
1120,1252,54728002,9631831
3883,4802,57464253,7802025
3461,3352,6568470,6568470
2439,2432,34492720,65813343
2890,3536,61279523,61279523
3141,3118,99751804,99751804
1421,1136,39662930,84260299
1885,1994,34110795,95488866
1162,1370,56663407,89082723
3286,2718,77703817,33365183
4542,4330,75650220,15547152
171,214,99591486,99591486
653,217,99731361,99731361
23,50,11653099,9647680
1186,717,91154082,53394897
484,674,65638900,39626764
1118,1714,2014158,8862005
4654,1538,2436099,2436099
2536,3159,16802553,7592260
4815,4610,72703371,9138644
3483,4171,46782255,46782255
3970,4518,82044903,96126474
3836,2074,28940878,3490008
329,4708,91024552,91024552
1166,1381,69511679,10274842
3277,3773,51579023,25788457
999,975,72926128,72926128
823,2476,48847892,48847892
3488,3956,85903433,11278444
4687,4051,59322962,59322962
1827,80,3697363,3697363
2152,2351,76470318,76470318
868,677,79815764,79815764
2179,2225,45462485,82739222
3041,3681,33339877,33339877
1243,2540,52246533,4152958
4825,723,53407812,53407812
4634,3407,20589599,69945315
4054,1371,14127656,14127656
1289,441,84910530,84910530
1529,2345,51002974,3894979
2225,1294,82739222,82739222
3292,4202,42262289,76165809
4990,1995,91882810,83759594
2292,1055,74523706,31845845
184,1149,47099989,47099989
124,115,688384,72703371
432,1399,1104236,9606755
1865,3876,6497871,6497871
2529,3627,42685112,14251910
3174,2611,70063342,35252118
3370,4243,31234794,31234794
2231,1718,63694101,63694101
2458,2929,67656006,67656006
765,1050,28496203,58358632
4291,4293,4171362,84368698
148,593,95695568,7957687
70,1922,22226046,22226046
2869,2914,54514698,54514698
2084,1412,26939565,3326112
1067,1802,60598735,67279293
4043,3181,1027829,1027829
4148,4658,27688365,27688365
1972,447,78287377,78287377
2524,3404,97098355,79611545
3686,4075,42327165,84557253
224,4725,70040146,76702973
3362,3197,67128205,64047583
241,1696,561224,561224
2920,4572,81599434,10993729
3408,1623,9606755,9606755
4108,4478,40133191,40133191
3246,4742,41674139,41674139
3638,4034,16198505,16198505
3300,2992,69591165,65080402
4225,569,76859445,76859445
2917,3456,82996102,82996102
2719,2983,83717093,79149764
2060,2078,825842,77933481
3524,1919,32132980,32132980
399,417,70922094,87493787
209,293,47489385,47489385
3886,4257,52924700,52924700
4767,4006,76383433,76383433
2647,4800,41230857,41230857
1050,643,58358632,58358632
682,247,91063605,27766182
3529,3202,67128418,67128418
1736,2139,37748325,37748325
4922,93,31768171,31768171
3437,3384,8701503,65409297
68,24,10527493,51172528
2877,4444,78614998,78614998
1989,1272,12474288,37935648
2372,2242,40305309,40305309
1930,1860,55527478,20661375
443,352,7756763,76885055
4713,4830,44481924,50191997
1571,1927,23721403,23721403
98,88,55033726,30030078
2334,903,3223892,43861844
2090,48,46313406,46313406
622,1751,64195580,64195580
4137,2684,19548796,97951808
4093,4075,80016307,84557253
4172,4368,81864337,1502298
285,1082,1970790,1970790
3889,3750,53794076,48738147
53,3176,3147370,3147370
2191,2961,65016397,96723417
1079,1064,92234924,8990317
2589,3236,82109548,87461979
2145,2027,99081882,69612326
218,210,52491838,99513863
691,2645,76991998,76991998
4760,3198,8030237,8030237
3908,4379,54314665,9819847
364,35,30333839,27936689
2089,3852,5648239,5648239
2997,3704,80712137,80712137
2400,1270,95655877,74540117
2603,1858,93470181,74511597
3937,4033,77131735,26349323
2989,3062,66599246,8862005
3302,3293,89450476,85400514
4460,1630,25269323,23949855
2436,2095,77383547,55569182
3239,4405,98913094,98913094
765,729,28496203,58818434
806,538,49752178,49752178
2514,968,96241025,96241025
3338,3889,53794076,53794076
1524,2215,63404256,63404256
1131,3452,79107816,79107816
620,1021,49773247,49773247
3039,4761,95489884,95489884
432,970,1104236,1104236
2362,2267,6383870,26807351
3425,3750,14543888,48738147
4275,1934,68184752,19442286
794,3803,34500822,34500822
4283,3515,78214870,78214870
515,3893,64215660,64215660
3376,2545,18057896,18057896
3350,3310,45259471,54618160
1836,1699,12533082,12533082
4697,122,47737950,47737950
3883,1595,57464253,57464253
514,2473,59289604,59289604
552,742,76165809,35987205
607,449,6338813,6338813
906,1011,18057896,15070125
1692,1654,69511679,69511679
4653,3462,58266518,70896650
637,557,58056219,56495931
3481,3766,74505166,58458320
2462,1343,89628377,89628377
2864,3309,4345904,913845
125,153,40083869,40083869
3153,3183,22415743,64632619
2784,4777,18784531,18784531
1562,2749,2805881,2805881
2018,1531,16025932,43464992
3850,3525,24399252,14543888
1505,1720,13722979,13722979
1520,3277,51579023,51579023
367,854,63397958,20835898
3665,1493,21427782,21427782
1235,1307,29577824,45847828
4915,587,3333672,3333672
3062,3674,8862005,61070697
586,632,55072146,55072146
4273,3298,99751804,99751804
144,287,22317580,58349697
553,455,18031006,18031006
4512,3351,3567800,3567800
3197,3081,64047583,37428150
2102,2060,825842,825842
3958,1193,16893624,16893624
701,326,18067648,33787774
2531,2210,50578938,37490995
4107,4470,52564245,38896305
4449,3416,1228171,1228171
1056,1722,96845985,55959752
876,4235,28277772,28277772
919,670,35765240,35765240
129,285,76425565,1970790
437,401,60941987,39401708
1708,830,53228892,53228892
4862,4753,50194235,50194235
4454,4699,86412233,86412233
1310,1723,21584660,38008728
164,242,7925479,7925479
1184,1089,36419712,83907885
4612,4992,35733802,347083
3029,3739,44248923,44248923
4925,3237,39505396,39505396
2098,2183,7957687,7957687
2476,823,48847892,48847892
2361,2822,96042947,96042947
1179,1913,35347192,65016397
509,4828,5739187,5739187
1056,1025,96845985,19548796
4662,3766,880904,58458320
71,4602,52981190,52981190
4293,3411,84368698,84368698
2058,2003,96723417,61360005
1689,3826,67421695,67421695
1162,404,56663407,56663407
769,2136,46997540,46997540
1832,613,24449771,28154536
1006,1554,380423,380423
3375,3221,56682566,54591632
4875,4934,46663549,82643355
1242,4948,37137998,37137998
1767,1423,79792029,57596483
4117,3306,53317082,53317082
3188,2577,76150680,98566579
1135,392,41304691,41304691
1321,1336,20502569,36601933
3079,3573,10083633,10083633
3696,4481,45477962,45477962
3725,3721,55414131,67431123
2856,1057,8050892,8050892
1333,4019,75498715,75498715
4755,4990,91882810,91882810
1336,1321,36601933,20502569
1627,1793,56423585,51480028
4553,4775,73357635,51220806
4425,3543,86067557,26477481
3812,4777,6691184,18784531
1357,1151,68641976,37718097
2112,2710,52652730,78582654
2014,3370,31234794,31234794
534,818,83227007,68408657
675,528,7762808,7762808
3808,3611,29076434,29076434
3698,999,72926128,72926128
3340,1291,5537114,29202079
2125,2420,91315982,76832617
4315,4839,2175588,44988556
2603,2718,93470181,33365183
3561,4148,85405974,27688365
2491,2248,91260846,91260846
302,431,39085388,28978983
3617,3262,68070763,68070763
945,1291,5537114,29202079
3266,295,43078331,43078331
1528,1383,62640653,8627985
2959,781,24885953,68562779
3618,1649,93626352,19987140
1955,4345,79693751,79693751
2908,3704,56138185,80712137
2782,1084,61947920,61947920
1603,1678,1636496,87393448
4311,3269,25486070,65493562
2473,514,59289604,59289604
1600,855,30333839,30333839
2039,1979,49319714,49319714
4817,4834,9408281,15616303
245,957,78352630,78352630
1012,1358,87393448,87393448
3844,3281,16477221,16477221
430,710,31885505,58056219
342,4044,67046351,67046351
3086,3868,91260846,91260846
1663,3799,78582654,46412492
4744,4706,14024084,14609777
2578,2378,17433680,17433680
1229,1063,1946248,47539543
855,364,30333839,30333839
1643,1871,32851507,46810524
1849,2205,32193999,32193999
3671,3740,92962693,92962693
4748,920,97231296,97231296
4371,4380,13261248,46326040
4635,225,72151099,72151099
3183,3656,64632619,55144994
2795,3022,33201667,16644303
1028,1194,81807917,81807917
3412,2927,29506377,29506377
1385,1697,13236857,55787795
378,1314,76444248,76444248
156,447,18476250,78287377
2358,2203,15612828,15612828
3717,3977,25731989,56860028
2974,2206,40286764,9236630
4713,4201,44481924,92864372
4073,1131,79107816,79107816
3508,3574,22493143,77846945
4886,4129,891986,891986
2324,1572,24041639,24041639
749,4115,72883065,72883065
190,216,59554714,61814311
3331,2894,79790925,56811064
2319,2625,22830662,22830662
385,391,62056298,18784531
582,676,67721236,66703867
3923,3937,96019450,77131735
930,1130,6691184,6691184
1546,1362,39672166,45283377
1499,1058,51016486,51016486
569,104,76859445,76859445
949,325,33396791,33396791
2967,3721,67431123,67431123
4331,4149,3093542,3093542
3011,2781,7598320,52931125
4647,1874,92972354,92972354
2634,808,88293925,88293925
3783,1311,43253326,43253326
2453,4439,26360511,26360511
3008,4661,38061764,38061764
2087,1578,95844498,95844498
368,2716,28731174,80718067
3269,2258,65493562,31528690
4024,3588,891986,891986
4972,4330,15547152,15547152
4017,2646,9043175,90978284
3628,3359,77895130,89966297
2599,2692,82100627,82100627
871,792,80321589,88402712
3119,2664,78706898,78706898
4368,4566,1502298,84312523
3568,3722,71622676,35343921
3181,1098,1027829,1027829
1804,2165,72550225,49910894
1713,3767,53728098,53728098
3779,3942,74958621,28246248
97,122,40345622,47737950
3099,1968,86412233,86412233
4396,1366,13328172,13328172
3353,3541,210,61814311
3943,4538,51172528,51172528
2007,3167,33591109,33591109
2642,1463,59385641,40957603
113,103,45485047,82832209
266,345,90755269,66348349
4806,4913,22830662,66691366
1100,1968,86412233,86412233
2256,1656,76820885,76820885
3997,3054,62562005,62562005
871,2899,80321589,80321589
1717,1644,27243059,27243059
2052,1597,33158901,33158901
3623,4304,52246533,52246533
2876,2798,21363419,77640159
427,118,62841965,92273427
3394,3663,21681458,65404976
2197,1170,63920921,63920921
1765,493,30614901,30614901
149,3264,14609777,14609777
2797,2626,61052466,61052466
2365,3935,23821817,14196853
980,977,46463311,46463311
372,340,91119397,8564443
1741,1304,83440291,84826357
4972,4922,15547152,31768171
2274,1309,71359896,13478307
2945,3463,3824914,44159233
4538,3943,51172528,51172528
3949,3777,42932340,64870388
1907,1781,28266219,50373158
1516,2125,22408568,91315982
2058,2179,96723417,45462485
2601,3101,83753761,83753761
2439,824,34492720,34492720
1649,2654,19987140,19987140
936,2489,46965155,88293925
2739,3745,42685112,42685112
2694,2282,62163672,62163672
1295,1375,4739849,35957506
1565,3185,48316854,48316854
723,4825,53407812,53407812
854,1632,20835898,20066342
3230,3918,56860028,87367193
2693,3979,94179802,69190107
3679,3027,71326034,89297915
4219,4432,46810524,46810524
12,10,77521690,74506334
3823,1988,52924700,52924700
2346,902,29767894,29767894
2253,2660,10685063,23860136
1367,581,35562838,34843787
1382,1384,29688032,3075035
2764,4798,45378617,45378617
672,1224,3719496,3719496
216,190,61814311,59554714
4116,3903,86853731,86853731
367,359,63397958,94464230
193,206,78971954,63397958
1094,1627,56423585,56423585
4566,4368,84312523,1502298
4275,1452,68184752,68184752
2509,2478,21585717,32712560
4330,4542,15547152,75650220
4727,4178,76109820,76109820
3569,3626,79514016,58752242
210,496,99513863,99513863
1075,1469,40457118,40457118
3974,2399,54165321,54165321
2229,2545,50738289,18057896
4844,3945,85108154,90330463
219,730,68091720,68091720
4452,4360,6383870,57611112
3607,4268,9631831,83677399
1962,3140,70498422,96723417
2867,3246,41674139,41674139
1585,1167,56559788,56559788
1122,3917,72205367,8398308
1514,469,14841375,14841375
2087,2088,95844498,28701193
762,1130,87040196,6691184
970,1308,1104236,1104236
4856,922,27017518,27017518
47,330,79623348,79623348
3081,2882,37428150,36220913
1319,1169,27688365,27688365
1621,4917,5628611,5628611
1204,3811,70801722,70801722
4733,4908,73918933,73918933
2557,2094,10826302,13569666
327,276,17762675,58107573
3957,4394,64367929,64367929
2310,4883,41234953,41234953
4868,3497,54753961,54753961
3541,3698,61814311,72926128
3183,1738,64632619,64632619
4244,4572,10993729,10993729
345,266,66348349,90755269
2098,1930,7957687,55527478
2163,2325,90113241,90113241
1541,2278,16372881,16372881
44,45,78352630,6568470
1988,523,52924700,52924700
1303,420,7344987,99125537
64,926,64195580,548946
3030,3078,22125886,55983055
681,4278,37426983,37426983
1827,3278,3697363,3697363
2656,4594,92957106,92957106
1498,1827,53172931,3697363
1799,3741,94268081,94268081
754,2541,76905660,10021463
1695,880,38789659,38789659
4482,2535,40724694,40724694
3059,2503,84926098,84926098
4793,4908,17796614,73918933
2991,4254,75446100,45049840
4000,4454,86412233,86412233
2362,4497,6383870,41304691
3000,3027,9236630,89297915
2845,2924,25631086,25631086
4436,4755,83829218,91882810
3926,3229,90113241,90113241
1149,1013,47099989,59267943
1754,3567,58084042,91330917
2242,2338,40305309,91288921
4363,4398,68562779,73487618
103,113,82832209,45485047
4564,4159,229817,44375963
1152,1432,99751804,99751804
226,220,82705324,73679952
3791,1728,55215653,55215653
3467,2799,91063605,91063605
242,164,7925479,7925479
132,292,96637506,50226436
4285,1711,86167085,79611545
1234,3127,34161730,34161730
398,411,93853001,72676149
2968,2563,63906119,63906119
3465,3369,57894874,57894874
3642,4759,30902439,30902439
2162,4156,66429352,66429352
1615,1543,29240705,62909013
2654,1649,19987140,19987140
3643,3146,4327208,4327208
568,2027,69612326,69612326
1607,147,11105541,91119397
627,621,20661661,75284018
3526,3500,49919615,27243059
1241,1975,27569074,27569074
337,293,34110795,47489385
4461,4946,36220913,36220913
3492,883,64788845,64788845
4976,4574,97227054,97227054
3469,3905,76062258,38111005
2560,2337,96254430,96254430
2271,2234,64120641,78951624
619,2342,7548243,7548243
441,1289,84910530,84910530
4708,329,91024552,91024552
2393,2345,4421835,3894979
1763,1683,4327208,4327208
2387,2530,86853731,77846945
1458,1838,73862415,3021116
2387,315,86853731,89906637
2230,1829,26577463,26577463
1841,2771,72766337,72766337
1144,1382,58492465,29688032
2782,3059,61947920,84926098
524,3394,21681458,21681458
2848,1878,88395019,56565815
1179,1110,35347192,65016397
462,1698,20093709,22408568
696,1636,47413708,86790279
4333,3727,9492523,9492523
873,1040,4551115,37748325
4195,4251,29502676,61891406
1709,1275,83881520,74496825
582,73,67721236,58091147
1710,1914,1826151,1826151
3745,2739,42685112,42685112
1054,2512,31938136,31938136
2520,965,65638900,65638900
2024,4999,40957603,40957603
295,245,43078331,78352630
1292,4555,27404883,27404883
3083,3293,64186512,85400514
2186,4997,1104236,1104236
4963,4015,22112231,39075131
1274,1505,91288921,13722979
508,1706,90894007,88580637
1282,1329,1970790,66218307
